資料区分,都道府県コード,警察署等コード,本票番号,補充票番号,当事者種別,用途別,車両形状等,乗車別,乗車等の区分,サポカー,エアバッグの装備,サイドエアバッグの装備,人身損傷程度,車両の衝突部位,車両の損壊程度
2,92,101,0046,001,04,31,01,2,01,11,1,1,2,  , 
2,92,101,0050,001,04,31,01,2,01,11,2,2,2,  , 
2,92,101,0052,001,61,00,00,5,07,00,0,0,2,00,0
2,92,101,0056,001,61,00,00,5,07,00,0,0,2,00,0
2,92,101,0058,001,03,31,01,2,01,11,2,2,2,  , 
2,92,101,0059,001,04,31,01,2,01,11,2,2,2,  , 
2,92,101,0060,001,03,31,01,2,01,11,2,2,2,  , 
2,92,101,0069,001,04,31,01,2,01,11,2,2,2,  , 
2,92,102,0015,001,04,31,01,2,01,11,2,2,1,  , 
2,92,102,0015,002,04,31,01,2,01,11,2,2,2,  , 
2,92,102,0015,003,04,31,01,2,01,11,1,2,2,  , 
2,92,102,0015,004,04,31,01,2,01,11,1,2,2,  , 
2,92,102,0015,005,04,31,01,2,01,11,2,2,2,  , 
2,92,104,0028,001,01,01,01,2,01,11,2,2,2,  , 
2,92,104,0030,001,14,31,11,2,01,11,2,2,2,  , 
2,92,104,0048,001,01,01,01,2,01,11,2,2,2,  , 
2,92,106,0013,001,01,01,01,2,01,11,2,2,2,  , 
2,92,106,0014,001,04,31,01,2,01,11,2,2,2,  , 
2,92,107,0002,001,04,31,01,1,07,11,1,2,2,10,2
2,92,107,0002,002,04,31,01,2,01,11,1,2,2,  , 
2,92,107,0004,001,04,31,01,2,01,11,2,2,2,  , 
2,92,109,0056,001,03,31,01,2,01,11,1,1,2,  , 
2,92,109,0064,001,04,31,01,2,01,11,2,2,2,  , 
2,92,109,0067,001,03,31,01,2,01,11,2,2,2,  , 
2,92,109,0067,002,03,31,01,2,01,11,2,2,2,  , 
2,92,109,0068,001,04,31,01,2,01,11,2,2,2,  , 
2,92,109,0068,003,03,31,01,1,07,11,2,2,2,31,3
2,92,109,0072,001,04,31,01,2,01,11,2,2,2,  , 
2,92,109,0077,001,03,31,01,2,01,11,1,2,2,  , 
2,92,109,0077,002,03,31,01,2,01,11,1,2,2,  , 
2,92,109,0077,003,03,31,01,2,01,11,1,2,2,  , 
2,92,109,0078,001,03,31,01,2,01,11,2,2,2,  , 
2,92,109,0084,001,03,31,01,2,01,11,2,2,2,  , 
2,92,114,0009,001,03,31,01,1,07,11,2,2,2,30,3
2,92,114,0011,001,03,31,01,1,07,11,1,1,2,10,1
2,92,114,0011,002,03,31,01,2,01,11,1,1,2,  , 
2,92,114,0011,003,03,31,01,2,01,11,1,1,2,  , 
2,92,114,0011,004,03,31,01,2,01,11,1,1,2,  , 
2,92,115,0027,001,14,31,11,2,01,11,2,2,2,  , 
2,92,115,0030,001,03,31,01,2,01,11,2,2,2,  , 
2,92,115,0033,001,03,31,01,2,01,11,2,2,2,  , 
2,92,115,0042,001,03,31,01,2,01,11,2,2,2,  , 
2,92,117,0025,001,03,31,01,1,07,11,2,2,2,80,3
2,92,117,0025,002,03,31,01,2,01,11,2,2,2,  , 
2,92,118,0025,001,13,31,11,2,01,11,2,2,2,  , 
2,92,119,0005,001,04,31,01,2,01,11,1,2,2,  , 
2,92,119,0005,003,03,31,01,2,01,11,2,2,2,  , 
2,92,120,0006,001,14,31,11,2,01,11,2,2,2,  , 
2,92,123,0001,001,03,31,01,2,01,11,2,2,2,  , 
2,92,123,0001,002,03,31,01,2,01,11,2,2,2,  , 
2,93,059,0002,001,01,01,01,2,01,11,2,2,2,  , 
2,93,059,0002,002,01,01,01,2,01,11,2,2,2,  , 
2,93,059,0002,003,01,01,01,2,01,11,2,2,2,  , 
2,93,059,0002,004,01,01,01,2,01,11,2,2,2,  , 
2,93,059,0002,005,01,01,01,2,01,11,2,2,2,  , 
2,93,059,0003,001,13,31,11,2,01,11,2,2,2,  , 
2,93,101,0035,001,04,31,01,2,01,11,2,2,2,  , 
2,93,101,0037,001,03,31,01,2,01,11,2,2,2,  , 
2,93,101,0040,001,03,31,01,2,01,01,2,2,2,  , 
2,93,101,0040,002,03,31,01,2,01,01,2,2,2,  , 
2,93,101,0040,003,03,31,01,2,01,01,2,2,2,  , 
2,93,101,0043,001,03,31,01,2,01,11,1,2,2,  , 
2,93,101,0049,001,03,01,01,2,01,11,2,2,2,  , 
2,93,101,0049,002,03,01,01,2,01,11,2,2,2,  , 
2,93,101,0049,003,03,01,01,2,01,11,2,2,2,  , 
2,93,101,0051,001,04,31,01,2,01,11,2,2,2,  , 
2,93,102,0039,001,03,31,01,2,01,11,2,2,2,  , 
2,93,102,0041,001,14,31,11,2,01,11,2,2,2,  , 
2,93,102,0049,001,04,31,01,2,01,11,2,2,2,  , 
2,93,102,0052,001,04,31,01,2,01,11,2,2,2,  , 
2,93,102,0057,001,03,01,01,2,01,11,1,2,2,  , 
2,93,102,0074,001,03,01,01,2,01,11,2,2,2,  , 
2,93,105,0018,001,04,31,01,1,07,11,2,2,2,30,3
2,93,105,0018,002,04,31,01,2,01,11,2,2,2,  , 
2,93,105,0018,003,04,31,01,2,01,11,2,2,2,  , 
2,93,105,0022,001,51,41,00,2,01,00,0,0,2,  , 
2,93,105,0023,001,03,31,01,2,01,11,2,2,2,  , 
2,93,107,0009,001,04,31,01,2,01,11,2,2,2,  , 
2,93,107,0009,002,04,31,01,2,01,11,2,2,2,  , 
2,93,107,0009,003,04,31,01,2,01,11,2,2,2,  , 
2,93,107,0018,001,03,31,01,2,01,11,2,2,2,  , 
2,93,108,0005,001,03,31,01,2,01,11,2,2,2,  , 
2,93,108,0006,001,03,31,01,2,01,01,2,2,2,  , 
2,93,108,0007,001,03,31,01,2,01,11,2,2,2,  , 
2,93,109,0004,001,04,31,01,2,01,11,2,2,2,  , 
2,93,109,0008,001,03,31,01,1,07,11,2,2,2,81,3
2,93,109,0008,002,04,31,01,2,01,11,1,2,2,  , 
2,93,109,0008,003,03,31,01,2,01,11,2,2,2,  , 
2,93,110,0013,001,03,31,01,2,01,01,2,2,2,  , 
2,93,110,0017,001,04,31,01,2,01,11,1,2,2,  , 
2,93,110,0023,001,04,31,01,2,01,11,2,1,2,  , 
2,93,110,0025,001,04,31,01,2,01,11,1,2,2,  , 
2,93,110,0028,001,03,31,01,1,07,11,2,2,2,30,3
2,93,110,0030,001,04,31,01,2,01,11,2,2,2,  , 
2,93,111,0002,001,61,00,00,5,07,00,0,0,2,00,0
2,93,112,0009,001,04,31,01,2,01,11,1,2,2,  , 
2,93,113,0004,001,03,31,01,2,01,11,2,2,2,  , 
2,93,113,0005,001,03,31,01,2,01,11,1,2,2,  , 
2,93,114,0012,001,03,31,01,2,01,11,2,2,2,  , 
2,93,114,0012,002,03,31,01,2,01,11,2,2,2,  , 
2,93,117,0022,001,04,31,01,1,07,11,2,2,2,31,3
2,93,117,0022,002,03,31,01,1,07,11,2,2,2,30,3
2,93,118,0021,001,03,31,01,2,01,01,1,2,2,  , 
2,93,118,0021,002,03,31,01,2,01,01,1,2,2,  , 
2,93,118,0022,001,51,41,00,1,07,00,0,0,2,40,3
2,93,124,0004,001,03,31,01,2,01,11,2,2,2,  , 
2,93,125,0004,001,14,31,11,1,07,11,2,2,2,31,3
2,93,125,0005,001,03,31,01,2,01,11,2,2,2,  , 
2,93,125,0005,002,04,31,01,1,07,11,2,2,2,30,3
2,93,128,0075,001,03,31,01,2,01,11,2,2,2,  , 
2,93,128,0075,002,03,31,01,2,01,11,2,2,2,  , 
2,93,128,0075,003,03,31,01,2,01,11,2,2,2,  , 
2,93,128,0076,001,14,31,11,1,07,11,2,2,2,31,3
2,93,128,0076,002,04,31,01,1,07,11,2,2,2,33,3
2,93,128,0076,003,14,31,11,2,01,11,2,2,2,  , 
2,93,128,0077,001,04,31,01,2,01,11,2,2,2,  , 
2,93,129,0032,001,03,31,01,2,01,01,2,2,2,  , 
2,93,129,0033,001,04,31,01,2,01,11,2,2,2,  , 
2,93,129,0033,002,04,31,01,2,01,11,2,2,2,  , 
2,93,129,0033,003,04,31,01,2,01,11,2,2,2,  , 
2,93,129,0036,001,03,31,01,2,01,11,2,2,2,  , 
2,93,129,0041,001,04,31,01,2,01,11,2,2,2,  , 
2,93,129,0045,001,04,31,01,1,07,11,2,2,2,30,3
2,93,129,0048,001,13,31,11,2,01,11,2,2,2,  , 
2,93,129,0048,002,13,31,11,2,01,11,2,2,2,  , 
2,93,129,0052,001,04,31,01,2,01,11,1,2,2,  , 
2,93,129,0052,002,04,31,01,2,01,11,1,2,2,  , 
2,94,059,0002,001,12,31,11,2,01,00,2,2,2,  , 
2,94,101,0056,001,04,31,01,2,01,00,1,2,2,  , 
2,94,101,0056,002,04,31,01,1,07,00,2,2,2,30,2
2,94,101,0064,001,03,31,01,2,01,00,2,2,2,  , 
2,94,101,0064,002,03,31,01,2,01,00,2,2,2,  , 
2,94,101,0073,001,03,31,01,2,01,00,2,2,2,  , 
2,94,101,0081,001,13,31,11,1,07,00,2,2,2,30,3
2,94,101,0084,001,04,31,01,2,01,00,2,2,2,  , 
2,94,101,0092,001,33,31,00,2,01,11,0,0,2,  , 
2,94,101,0095,001,04,31,01,2,01,11,2,2,2,  , 
2,94,101,0095,002,04,31,01,2,01,11,2,2,2,  , 
2,94,102,0021,001,34,31,00,2,01,11,0,0,2,  , 
2,94,102,0029,001,03,31,01,2,01,11,2,2,2,  , 
2,94,103,0007,001,03,31,01,2,01,00,2,2,2,  , 
2,94,103,0007,002,03,31,01,2,01,00,2,2,2,  , 
2,94,105,0002,002,07,31,01,2,01,00,2,2,2,  , 
2,94,106,0003,001,03,31,01,1,07,00,2,2,2,50,3
2,94,106,0004,001,17,31,11,2,01,00,2,2,2,  , 
2,94,107,0009,001,03,31,01,2,01,00,2,2,2,  , 
2,94,107,0009,002,03,31,01,2,01,00,2,2,2,  , 
2,94,107,0009,003,03,31,01,2,01,00,2,2,2,  , 
2,94,107,0014,001,03,31,01,1,07,00,2,2,2,30,3
2,94,107,0019,001,04,31,01,2,01,00,1,2,2,  , 
2,94,107,0021,002,14,31,11,1,07,00,2,2,2,10,3
2,94,109,0011,001,04,31,01,2,01,00,2,2,2,  , 
2,94,109,0011,002,04,31,01,2,01,00,2,2,2,  , 
2,94,109,0011,003,04,31,01,2,01,00,2,2,2,  , 
2,94,109,0015,001,03,31,01,2,01,00,2,2,2,  , 
2,94,109,0016,001,03,31,01,2,01,11,2,2,2,  , 
2,94,109,0017,001,03,31,01,2,01,00,2,2,2,  , 
2,94,109,0017,002,03,31,01,2,01,00,2,2,2,  , 
2,94,109,0023,001,03,31,01,2,01,00,2,2,2,  , 
2,94,109,0023,002,03,31,01,2,01,00,2,2,2,  , 
2,94,109,0023,003,03,31,01,2,01,00,2,2,2,  , 
2,94,109,0023,004,03,31,01,2,01,00,2,2,2,  , 
2,94,109,0028,001,03,31,01,1,07,00,2,1,2,80,3
2,94,109,0028,002,04,31,01,1,07,00,2,2,2,10,3
2,94,109,0028,003,04,31,01,2,01,00,2,2,2,  , 
2,94,110,0005,001,04,31,01,2,01,11,2,2,2,  , 
2,94,110,0006,001,14,31,11,2,01,11,1,2,2,  , 
2,94,111,0016,001,03,31,01,2,01,11,1,2,2,  , 
2,94,111,0016,002,03,31,01,2,01,11,1,2,2,  , 
2,94,111,0018,001,03,31,01,2,01,11,2,2,2,  , 
2,94,113,0002,001,03,31,01,1,07,00,2,2,2,30,3
2,94,118,0020,001,14,31,11,2,01,11,2,2,2,  , 
2,94,118,0024,001,04,31,01,2,01,11,1,2,2,  , 
2,94,118,0027,001,03,31,01,1,07,00,2,2,2,37,3
2,94,118,0030,001,03,31,01,2,01,11,1,2,2,  , 
2,94,118,0034,001,03,31,01,2,01,00,2,2,2,  , 
2,94,118,0034,002,03,31,01,2,01,00,2,2,2,  , 
2,94,119,0031,001,14,31,11,1,07,00,2,2,2,30,3
2,95,059,0002,001,04,31,01,2,01,11,2,2,2,  , 
2,95,101,0048,001,03,31,01,1,07,00,2,2,2,33,3
2,95,101,0048,002,04,31,01,2,01,11,1,2,2,  , 
2,95,101,0048,003,03,31,01,2,01,00,2,2,2,  , 
2,95,101,0058,001,03,31,01,2,01,11,2,2,2,  , 
2,95,101,0062,001,03,31,01,2,01,11,2,2,2,  , 
2,95,101,0062,002,03,31,01,2,01,11,2,2,2,  , 
2,95,101,0071,002,03,31,01,2,01,11,2,2,2,  , 
2,95,101,0074,001,03,01,01,2,01,11,2,2,2,  , 
2,95,101,0088,001,04,31,01,1,07,11,2,2,2,30,3
2,95,102,0008,001,03,31,01,2,01,11,2,2,2,  , 
2,95,102,0009,001,03,31,01,2,01,11,2,2,2,  , 
2,95,102,0011,001,03,01,01,2,01,11,2,2,2,  , 
2,95,104,0060,001,03,31,01,1,07,11,2,2,2,30,3
2,95,104,0061,001,03,31,01,2,01,11,2,2,2,  , 
2,95,104,0062,001,03,31,01,1,07,11,2,2,2,30,3
2,95,104,0065,001,04,31,01,2,01,11,2,2,2,  , 
2,95,104,0066,001,03,31,01,2,01,11,2,2,2,  , 
2,95,104,0069,001,03,31,01,2,01,11,1,1,2,  , 
2,95,104,0069,002,04,31,01,2,01,11,2,1,2,  , 
2,95,104,0088,001,03,31,01,1,07,11,2,2,2,10,3
2,95,104,0089,001,03,31,01,1,07,11,2,2,2,30,3
2,95,105,0021,001,61,00,00,5,07,00,0,0,2,00,0
2,95,107,0008,001,03,31,01,1,07,11,2,2,2,30,3
2,95,107,0011,001,14,31,11,2,01,11,2,2,2,  , 
2,95,107,0013,001,04,31,01,2,01,11,2,2,2,  , 
2,95,108,0006,001,03,31,01,2,01,11,2,2,2,  , 
2,95,108,0012,001,04,31,01,2,01,11,2,2,2,  , 
2,95,109,0011,001,03,31,01,2,01,11,2,2,2,  , 
2,95,110,0027,001,04,31,01,1,07,11,2,2,2,30,3
2,95,110,0029,001,04,31,01,1,07,11,2,2,2,30,3
2,95,111,0023,001,04,31,01,2,01,11,2,2,2,  , 
2,95,111,0025,001,04,31,01,2,01,11,2,2,2,  , 
2,95,111,0025,002,04,31,01,2,01,11,2,2,2,  , 
2,95,111,0025,003,04,31,01,2,01,11,2,2,2,  , 
2,95,111,0028,001,04,31,01,2,01,11,2,2,2,  , 
2,95,111,0028,002,04,31,01,2,01,11,2,2,2,  , 
2,95,111,0029,001,03,31,01,2,01,11,2,2,2,  , 
2,95,111,0036,001,03,31,01,2,01,11,2,2,2,  , 
2,95,111,0041,002,03,31,01,2,01,11,2,2,2,  , 
2,95,112,0006,002,04,31,01,2,01,11,1,1,2,  , 
2,95,112,0006,003,04,31,01,2,01,11,1,1,2,  , 
2,95,112,0006,004,04,31,01,2,01,11,1,1,2,  , 
2,95,113,0035,001,13,31,11,2,01,11,2,2,2,  , 
2,95,113,0045,001,03,31,01,1,07,11,2,2,2,30,3
2,95,113,0056,001,03,31,01,2,01,11,2,2,2,  , 
2,96,101,0046,002,04,31,01,2,01,11,2,2,2,  , 
2,96,102,0064,001,13,31,11,1,07,11,2,2,2,47,3
2,96,102,0072,001,03,31,01,2,01,11,2,2,2,  , 
2,96,102,0072,002,03,31,01,1,07,11,2,2,2,36,3
2,96,102,0079,001,04,31,01,1,07,11,2,2,2,60,3
2,96,102,0079,002,04,31,01,2,01,11,2,2,2,  , 
2,96,102,0088,001,03,31,01,1,07,11,2,2,2,38,2
2,96,103,0004,001,03,31,01,1,07,11,2,2,4,50,3
2,96,104,0046,001,03,01,01,2,01,11,2,2,2,  , 
2,96,104,0057,001,13,31,11,2,01,11,2,2,2,  , 
2,96,107,0009,001,04,31,01,2,01,11,2,2,2,  , 
2,96,107,0011,001,04,31,01,2,01,11,1,2,2,  , 
2,96,109,0009,001,04,31,01,1,07,11,2,2,2,37,3
2,96,109,0009,003,03,31,01,2,01,11,2,2,2,  , 
2,96,109,0009,004,03,31,01,2,01,11,2,2,2,  , 
2,96,109,0009,005,03,31,01,2,01,11,2,2,2,  , 
2,96,109,0010,001,03,31,01,1,07,11,2,2,2,36,3
2,96,115,0009,001,04,31,01,2,01,11,2,2,2,  , 
2,96,115,0009,002,04,31,01,2,01,11,2,2,2,  , 
2,96,118,0021,001,02,31,01,2,01,11,2,2,2,  , 
2,96,118,0024,001,04,31,01,1,07,11,1,1,2,36,3
2,96,119,0044,002,13,31,11,2,01,11,2,2,2,  , 
2,96,119,0049,003,04,31,01,2,01,11,2,2,2,  , 
2,96,122,0006,001,04,31,01,2,01,11,2,2,2,  , 
2,96,122,0008,001,03,31,01,2,01,01,2,2,2,  , 
2,96,124,0022,001,04,31,01,2,01,11,2,2,2,  , 
2,96,124,0031,001,04,31,01,2,01,11,2,2,2,  , 
2,96,126,0002,001,03,31,01,2,01,11,2,2,2,  , 
2,97,065,0003,001,03,31,01,1,07,11,2,2,2,30,3
2,97,065,0003,002,04,31,01,2,01,11,2,2,2,  , 
2,97,065,0003,003,04,31,01,2,01,11,2,2,2,  , 
2,97,065,0003,004,03,31,01,2,01,11,2,2,2,  , 
2,97,065,0003,005,03,31,01,2,01,11,2,2,2,  , 
2,97,065,0004,001,03,31,01,2,01,11,2,2,2,  , 
2,97,065,0005,001,04,31,01,2,01,11,2,2,2,  , 
2,97,101,0040,001,04,31,01,2,01,11,2,2,2,  , 
2,97,101,0043,001,03,31,01,2,01,11,2,2,2,  , 
2,97,101,0055,001,03,31,01,2,01,11,2,2,2,  , 
2,97,101,0055,002,03,31,01,2,01,11,2,2,2,  , 
2,97,101,0066,001,03,01,01,2,01,11,2,2,2,  , 
2,97,101,0069,001,03,01,01,2,01,11,2,2,2,  , 
2,97,101,0070,001,03,31,01,2,01,11,2,2,2,  , 
2,97,101,0075,001,03,01,01,2,01,11,2,2,2,  , 
2,97,101,0078,001,03,31,01,2,01,11,2,2,2,  , 
2,97,101,0087,001,04,31,01,2,01,11,2,2,2,  , 
2,97,101,0089,001,61,00,00,5,07,00,0,0,2,00,0
2,97,102,0014,001,04,31,01,2,01,01,2,2,2,  , 
2,97,102,0015,001,04,31,01,2,01,11,2,2,2,  , 
2,97,102,0022,001,04,31,01,2,01,11,2,2,2,  , 
2,97,103,0021,001,04,31,01,2,01,11,2,2,2,  , 
2,97,104,0016,001,04,31,01,2,01,11,2,2,2,  , 
2,97,104,0016,002,04,31,01,2,01,11,2,2,2,  , 
2,97,104,0022,001,04,31,01,1,07,11,2,2,2,20,3
2,97,104,0023,001,04,31,01,2,01,11,1,2,2,  , 
2,97,104,0023,002,03,31,01,2,01,11,2,2,2,  , 
2,97,105,0018,001,13,31,11,2,01,11,2,2,1,  , 
2,97,105,0018,002,13,31,11,2,01,11,2,2,2,  , 
2,97,105,0022,001,04,31,01,2,01,11,2,2,2,  , 
2,97,105,0023,001,03,01,01,1,07,11,2,2,2,60,3
2,97,105,0033,001,61,00,00,5,07,00,0,0,2,00,0
2,97,105,0035,001,04,31,01,2,01,11,2,2,2,  , 
2,97,105,0037,001,03,31,01,1,07,11,2,2,2,30,3
2,97,105,0044,001,03,31,01,2,01,11,2,2,2,  , 
2,97,105,0046,001,03,31,01,2,01,11,2,2,2,  , 
2,97,107,0009,001,04,31,01,2,01,11,1,2,2,  , 
2,97,108,0004,001,04,31,01,2,01,01,2,2,2,  , 
2,97,108,0006,001,03,31,01,2,01,11,2,2,2,  , 
2,97,108,0006,002,03,31,01,2,01,11,2,2,2,  , 
2,97,108,0006,003,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0008,001,03,31,01,1,07,11,2,2,2,30,3
2,97,109,0008,002,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0008,003,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0008,004,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0009,001,04,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,001,03,31,01,1,07,11,1,2,2,13,2
2,97,109,0012,002,03,31,01,1,07,11,1,2,2,13,2
2,97,109,0012,003,04,31,01,1,07,11,1,2,2,13,3
2,97,109,0012,004,03,31,01,2,01,11,1,2,2,  , 
2,97,109,0012,005,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,006,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,007,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,008,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,009,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,010,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,011,03,31,01,2,01,11,1,2,2,  , 
2,97,109,0012,012,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,013,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,014,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,015,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,016,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0012,017,03,31,01,2,01,11,2,2,2,  , 
2,97,110,0005,001,61,00,00,5,07,00,0,0,2,00,0
2,97,111,0007,001,03,31,01,2,01,11,2,2,2,  , 
2,97,111,0009,001,03,31,01,2,01,11,2,2,2,  , 
2,97,111,0010,001,13,31,11,2,01,11,2,2,2,  , 
2,97,111,0012,001,03,31,01,1,07,11,2,2,2,30,3
2,97,112,0003,001,00,00,00,0,00,00,0,0,0,  , 
2,97,113,0033,001,03,31,01,1,07,11,2,2,2,30,3
2,97,113,0051,001,04,31,01,2,01,11,2,2,2,  , 
2,97,113,0053,001,01,01,01,2,01,11,2,2,2,  , 
2,97,113,0055,001,04,31,01,2,01,11,2,2,2,  , 
2,10,059,0008,001,03,31,01,2,01,01,2,2,2,  , 
2,10,059,0010,001,03,31,01,2,01,11,2,2,2,  , 
2,10,059,0010,002,03,31,01,2,01,11,2,2,2,  , 
2,10,101,0106,001,03,01,01,2,01,11,2,2,2,  , 
2,10,101,0106,002,03,01,01,2,01,11,2,2,2,  , 
2,10,101,0108,001,04,31,01,2,01,11,2,2,2,  , 
2,10,101,0112,001,03,01,01,2,01,11,2,2,2,  , 
2,10,101,0114,001,04,31,01,2,01,11,2,2,2,  , 
2,10,101,0116,001,03,01,01,2,01,11,2,2,2,  , 
2,10,101,0128,001,01,01,01,2,01,11,2,2,2,  , 
2,10,101,0131,001,03,31,01,2,01,11,2,2,2,  , 
2,10,101,0134,001,03,01,01,2,01,11,2,2,2,  , 
2,10,101,0139,001,03,31,01,2,01,11,2,2,2,  , 
2,10,101,0140,001,13,31,11,2,01,11,2,2,2,  , 
2,10,101,0145,001,03,31,01,2,01,11,2,2,2,  , 
2,10,102,0090,001,03,31,01,1,07,11,2,2,2,30,3
2,10,102,0098,001,03,31,01,1,07,11,2,2,2,60,3
2,10,102,0100,001,61,00,00,5,07,00,0,0,2,00,0
2,10,102,0108,001,01,01,01,2,01,11,2,2,2,  , 
2,10,102,0113,001,03,01,01,2,01,01,2,2,2,  , 
2,10,103,0114,001,13,31,11,2,01,11,2,2,2,  , 
2,10,103,0121,001,03,31,01,2,01,11,2,2,2,  , 
2,10,103,0121,002,03,31,01,2,01,11,2,2,2,  , 
2,10,103,0122,001,03,31,01,2,01,11,2,2,2,  , 
2,10,103,0124,001,04,31,01,2,01,11,2,2,2,  , 
2,10,103,0126,001,14,31,11,2,01,11,2,2,2,  , 
2,10,103,0131,001,03,01,01,2,01,11,2,2,2,  , 
2,10,103,0163,001,03,01,01,2,01,11,2,2,2,  , 
2,10,103,0164,001,04,31,01,2,01,11,2,2,2,  , 
2,10,104,0108,001,04,31,01,1,07,01,2,2,2,30,3
2,10,104,0110,001,03,31,01,1,07,11,2,2,2,30,3
2,10,104,0115,001,03,31,01,2,01,11,2,2,2,  , 
2,10,104,0115,002,03,31,01,2,01,11,2,2,2,  , 
2,10,104,0117,001,14,01,11,2,01,11,2,2,2,  , 
2,10,104,0123,001,03,01,01,2,01,11,2,2,2,  , 
2,10,104,0126,001,03,31,01,1,07,11,2,2,2,10,3
2,10,104,0131,001,04,31,01,1,07,11,1,2,2,13,3
2,10,104,0134,001,04,31,01,2,01,11,2,2,2,  , 
2,10,104,0142,001,03,31,01,1,07,11,2,2,2,10,2
2,10,105,0033,001,04,31,01,2,01,11,2,2,2,  , 
2,10,105,0034,001,17,01,11,2,01,11,2,2,2,  , 
2,10,105,0038,001,03,31,01,1,07,11,1,2,2,10,2
2,10,105,0044,001,03,31,01,2,01,11,2,2,2,  , 
2,10,106,0050,001,04,31,01,2,01,11,2,2,2,  , 
2,10,106,0060,001,03,31,01,2,01,11,2,2,2,  , 
2,10,106,0073,001,14,31,11,2,01,11,1,2,2,  , 
2,10,107,0042,001,03,31,01,2,01,11,2,2,2,  , 
2,10,107,0045,001,01,01,01,2,01,11,2,2,2,  , 
2,10,107,0046,001,04,31,01,2,01,11,2,2,2,  , 
2,10,107,0048,001,04,31,01,2,01,01,2,2,2,  , 
2,10,107,0048,002,04,31,01,2,01,01,2,2,2,  , 
2,10,108,0018,001,03,31,01,2,01,11,2,2,2,  , 
2,10,108,0018,002,03,31,01,2,01,11,2,2,2,  , 
2,10,114,0034,001,03,31,01,2,01,11,2,2,2,  , 
2,10,114,0035,001,04,31,01,2,01,11,2,2,2,  , 
2,10,114,0037,001,03,31,01,2,01,11,2,2,2,  , 
2,10,114,0043,001,03,31,01,2,01,11,2,2,2,  , 
2,10,117,0038,001,03,31,01,2,01,11,2,2,2,  , 
2,10,117,0040,001,13,31,11,2,01,11,2,2,2,  , 
2,10,117,0044,001,04,31,01,2,01,11,2,2,2,  , 
2,10,117,0046,001,03,31,01,2,01,11,2,2,2,  , 
2,10,117,0048,001,13,31,11,2,01,11,2,2,2,  , 
2,10,117,0048,002,13,31,11,2,01,11,2,2,2,  , 
2,10,117,0049,001,03,31,01,2,01,11,2,2,2,  , 
2,10,117,0052,001,03,31,01,2,01,11,2,2,2,  , 
2,10,117,0052,002,03,31,01,2,01,11,2,2,2,  , 
2,10,117,0052,003,03,31,01,2,01,11,2,2,2,  , 
2,10,117,0053,001,03,31,01,2,01,11,2,2,2,  , 
2,10,117,0053,002,03,31,01,2,01,11,2,2,2,  , 
2,10,117,0053,003,03,31,01,2,01,11,2,2,2,  , 
2,10,118,0003,001,03,31,01,2,01,11,2,2,2,  , 
2,10,118,0003,002,03,31,01,2,01,11,2,2,2,  , 
2,10,121,0011,001,03,31,01,2,01,11,2,2,2,  , 
2,10,121,0013,001,11,31,11,1,07,11,2,2,2,50,2
2,10,122,0024,001,04,31,01,1,07,11,2,2,2,10,3
2,10,123,0070,001,03,31,01,2,01,11,2,2,2,  , 
2,10,123,0078,001,03,31,01,2,01,11,2,2,2,  , 
2,10,123,0080,001,02,01,01,2,01,11,2,2,2,  , 
2,10,123,0086,001,71,00,00,5,07,00,0,0,2,  , 
2,10,123,0087,001,04,31,01,2,01,11,2,2,2,  , 
2,10,123,0088,001,17,31,11,2,01,11,2,2,2,  , 
2,10,123,0088,002,17,31,11,2,01,11,2,2,2,  , 
2,10,123,0097,001,61,00,00,5,07,00,0,0,2,00,0
2,10,127,0126,001,03,31,01,1,07,11,1,2,2,20,2
2,10,127,0131,001,14,31,11,2,01,11,2,2,2,  , 
2,10,127,0132,001,13,31,11,2,01,11,1,2,2,  , 
2,10,127,0132,002,13,31,11,2,01,11,1,2,2,  , 
2,10,127,0134,001,03,31,01,2,01,11,2,2,2,  , 
2,10,127,0136,001,04,31,01,2,01,11,2,2,2,  , 
2,10,127,0142,001,03,31,01,2,01,11,1,2,2,  , 
2,10,127,0152,001,03,31,01,2,01,11,2,2,2,  , 
2,10,127,0153,001,03,31,01,1,07,11,2,2,2,13,3
2,10,127,0155,001,61,00,00,5,07,00,0,0,2,00,0
2,10,127,0158,001,03,31,01,1,07,11,1,2,2,10,1
2,10,127,0158,002,03,31,01,2,01,11,1,2,2,  , 
